lat,lon,alt,dop,speed
66.016295,19.399663,337.429,3.79,0.064
66.016355,19.399708,354.099,5.57,0.023
66.01639,19.399872,369.212,3.61,0.204
66.016317,19.399741,359.654,2.24,0.077
66.016646,19.398191,368.724,4.05,0.802
66.016311,19.399673,357.369,3.36,0.048
66.01618,19.399865,351.364,3.03,0.872
66.016341,19.399793,355.683,2.01,0.017
66.016285,19.39982,353.074,2.11,0.019
66.016319,19.399826,353.123,1.86,0.514
66.016349,19.40005,374.531,2.9,0.712
66.016328,19.399893,360.786,2.14,0.06
66.016408,19.400139,323.072,6.7,0.022
66.016151,19.400387,351.646,6.56,0.314
66.016105,19.399627,343.192,7.15,0.719
66.016191,19.400428,363.368,4.2,0.096
66.016059,19.401021,341.36,6.7,0.184
66.016446,19.400907,343.898,5.54,0.141
66.016577,19.400697,347.796,4.72,0.203
66.016486,19.400563,373.045,3.16,0.198
66.016676,19.401419,368.945,6.51,0.045
66.016572,19.400947,371.639,5.84,0.119
66.016548,19.400909,373.612,5.45,0.032
66.016643,19.401107,365.048,5.23,0.032
66.016588,19.400899,363.145,1.92,0.029
66.016565,19.400887,363.504,2.32,0.013
66.016564,19.401075,354.204,3.54,0.366
66.016687,19.401127,380.462,8.76,0.053
66.016143,19.401024,263.983,17.09,0.006
66.016453,19.40097,331.367,9.36,0.103
66.01658,19.400983,358.569,6.22,0.151
66.016576,19.400931,347.658,5.96,0.053
66.01656,19.400899,350.271,1.5,0.004
66.016492,19.400757,330.868,4.2,0.295
66.01655,19.400662,372.515,3.78,0.173
66.016763,19.400559,361.386,10.08,0.142
66.01697,19.400736,398.576,2.92,0.274
66.016946,19.401046,330.762,7.73,0.055
66.016949,19.400671,351.697,4.29,0.153
66.016865,19.399831,351.462,3.24,0.032
66.016669,19.399271,350.081,8.11,0.035
66.01681,19.398978,349.292,1.91,0.05
66.017015,19.398903,381.841,3.37,0.064
66.01692,19.398867,373.958,5.09,0.202
66.016837,19.398881,349.918,6.02,0.051
66.016783,19.398793,333.39,4.39,0.457
66.016779,19.399108,340.408,3.38,0.051
66.016748,19.39956,370.803,2.82,0.059
66.01661,19.399511,360.373,2.03,0.083
66.016645,19.399574,356.384,3.92,0.368
66.016421,19.399867,354.584,4.23,0.351
66.016465,19.39932,369.539,4.07,0.137
66.017145,19.396619,327.164,6.19,0.077
66.016923,19.396996,357.027,5.79,0.045
66.016643,19.398702,360.154,2.94,0.052
66.016595,19.398883,342.009,4.4,0.022
66.016587,19.398844,352.974,2.58,0.106
66.016753,19.398825,375.587,3.24,0.826
66.016503,19.39872,344.435,6.42,0.087
66.016547,19.398291,370.316,7.54,0.095
66.016552,19.398491,371.223,8.43,0.784
66.016854,19.397887,357.4,9.09,0.391
66.016752,19.397917,353.004,1.9,0.011
66.016827,19.397951,343.316,2.44,0.074
66.016758,19.398051,346.799,3.01,0.184
66.016685,19.398027,358.0,3.02,0.14
66.016724,19.39802,339.627,4.98,0.427
66.016667,19.398433,352.269,2.15,0.443
66.016749,19.399139,356.548,2.32,0.526
66.016831,19.399116,362.6,2.69,0.371
66.01681,19.399071,352.159,2.27,0.01
66.01679,19.400105,347.882,4.29,0.039
66.01652,19.40031,369.208,1.99,0.36
66.016485,19.400329,367.495,2.87,0.019
66.016622,19.400414,343.041,9.22,0.03
66.016602,19.400601,351.512,8.4,0.09
66.016473,19.400534,350.755,1.76,0.025
66.016488,19.400386,351.067,3.24,0.009
66.016486,19.400449,355.48,2.25,0.2
66.016501,19.400555,357.275,2.01,0.024
66.016483,19.400636,347.589,3.53,0.015
66.016521,19.400627,355.151,2.05,0.02
66.016513,19.400366,349.861,2.82,0.064
66.016642,19.400134,346.915,9.0,0.74
66.016451,19.400014,350.641,2.29,0.034
66.016452,19.400069,347.333,2.8,0.035
66.016528,19.400031,349.144,2.15,0.024
66.016373,19.399992,345.971,3.18,0.189
66.016373,19.400154,355.167,2.06,0.333
66.015963,19.400445,346.347,12.8,0.955
66.01627,19.400163,351.302,4.06,0.082
66.016437,19.399868,362.63,4.36,0.22
66.016424,19.399226,343.841,4.05,0.019
66.016105,19.3988,354.327,14.2,0.187
66.016162,19.398613,372.244,5.91,0.016
66.016154,19.39866,360.731,4.96,0.072
66.016085,19.398782,351.775,2.4,0.016
66.016117,19.398858,362.584,2.21,0.109
66.016068,19.398912,358.937,4.56,0.08
66.016007,19.398807,344.288,5.05,0.045
66.016,19.39861,344.291,3.06,0.01
66.015986,19.399024,324.69,2.9,0.125
66.016008,19.398758,324.688,4.27,0.015
66.01581,19.399623,338.167,5.71,0.048
66.015814,19.39941,354.126,2.08,0.028
66.016235,19.399292,415.168,2.51,0.172
66.015771,19.399232,324.698,10.08,0.038
66.015855,19.399267,357.411,2.09,0.024
66.015858,19.39925,349.391,2.38,0.463
66.015873,19.399179,363.934,2.1,0.083
66.015994,19.399275,396.795,3.38,0.013
66.015777,19.399276,334.273,2.47,0.047
66.015871,19.399361,345.241,2.54,0.157
66.015905,19.399244,348.219,2.81,0.839
66.015816,19.398417,361.184,3.66,0.105
66.015672,19.399806,338.931,3.46,0.049
66.015812,19.3997,373.822,5.64,0.188
66.015804,19.39915,348.269,3.43,0.032
66.015795,19.399201,357.246,2.95,0.045
66.015937,19.39912,335.235,3.19,0.013
66.015924,19.399486,345.656,8.36,0.098
66.01582,19.399568,354.479,11.25,0.045
66.016134,19.399027,351.827,3.1,0.051
66.016011,19.399115,367.441,3.31,0.712
66.015997,19.399024,368.258,2.43,0.351
66.016128,19.398993,374.719,3.47,0.046
66.01575,19.400297,368.772,7.72,0.002
66.016008,19.399282,361.403,5.27,0.041
66.015969,19.399357,348.536,1.83,0.016
66.015939,19.399399,353.831,1.96,0.028
66.01598,19.39936,353.665,1.78,0.715
66.015972,19.399458,367.476,2.14,0.109
66.015915,19.399539,345.41,4.4,0.344
66.015957,19.39587,357.093,2.36,1.573
66.015956,19.393817,389.108,4.15,0.007
66.016198,19.392909,371.015,9.29,0.063
66.016221,19.392712,341.072,14.62,0.025
66.016365,19.392529,354.428,4.9,0.546
66.016247,19.392177,358.207,3.08,0.089
66.016439,19.392109,358.722,2.64,0.869
66.015858,19.392131,408.47,15.18,0.092
66.016347,19.392772,353.124,1.55,0.036
66.016358,19.392669,339.688,2.35,0.167
66.016228,19.392764,347.405,2.93,1.034
66.016382,19.392756,356.266,3.57,0.006
66.016351,19.392826,357.413,2.49,0.03
66.016546,19.392878,347.422,2.44,0.023
66.016597,19.3934,365.236,3.18,0.402
66.016776,19.393259,353.19,3.58,0.056
66.017123,19.394044,335.573,4.16,0.027
66.016958,19.395895,358.414,4.09,0.017
66.016836,19.395206,344.846,3.8,0.049
66.016969,19.396657,352.389,1.73,0.015
66.017035,19.396859,353.69,1.67,0.325
66.016832,19.397099,366.967,3.69,1.77
66.016725,19.397003,369.329,2.03,0.041
66.016746,19.396622,342.045,3.0,0.289
66.017187,19.395464,367.845,4.1,0.48
66.017227,19.395905,354.705,2.08,0.543
66.017193,19.397239,356.256,3.03,0.095
66.016941,19.395484,353.797,5.68,0.053
66.017107,19.395116,353.794,2.23,0.022
66.016951,19.395135,360.191,2.27,0.03
66.016928,19.395159,341.069,2.71,0.158
66.016999,19.3952,368.965,3.65,0.013
66.016972,19.395153,364.432,4.32,0.319
66.016864,19.394816,347.427,2.35,0.478
66.016932,19.395114,354.47,2.12,0.153
66.016953,19.395081,360.72,2.46,0.72
66.016981,19.395115,361.853,2.27,0.17
66.016852,19.395412,327.888,9.7,0.079
66.016775,19.396515,303.03,16.76,0.25
66.016992,19.39573,366.909,7.91,0.055
66.017045,19.395204,348.403,3.05,0.383
66.017028,19.395125,342.288,6.58,0.197
66.016967,19.395436,356.791,2.25,0.378
66.016914,19.395328,363.545,2.05,0.329
66.017171,19.395631,309.518,6.27,0.031
66.01698,19.39556,301.553,5.94,0.058
66.016982,19.396069,349.552,1.97,0.069
66.017345,19.397862,349.737,2.0,0.203
66.017469,19.396968,362.272,7.64,1.748
66.017507,19.396382,359.834,18.86,0.402
66.017679,19.395799,334.42,9.18,0.344
66.01769,19.394588,328.173,12.6,0.254
66.017654,19.394285,354.062,2.33,0.057
66.017681,19.394583,352.409,8.51,0.045
66.017674,19.395356,367.09,4.69,0.089
66.0174,19.396215,362.886,10.72,0.128
66.01733,19.395393,350.888,6.76,0.056
66.017383,19.39705,334.165,3.87,0.893
66.017413,19.397302,348.039,4.14,0.442
66.017232,19.397108,327.877,5.17,0.067
66.017156,19.397947,346.761,11.63,0.04
66.017118,19.398762,370.462,3.65,0.038
66.016856,19.400576,351.416,2.59,0.035
66.017053,19.399694,348.315,2.1,0.103
66.017157,19.399976,357.723,2.06,0.108
66.017034,19.400393,346.711,11.31,0.086
66.017149,19.400797,385.032,7.79,0.092
66.016821,19.400635,332.942,6.04,0.193
66.016973,19.400953,356.612,3.66,0.066
66.016847,19.401433,358.064,4.06,0.054
66.017103,19.401674,354.277,11.05,0.046
66.016886,19.4014,363.232,4.38,0.172
66.016928,19.401365,356.341,4.33,0.053
66.016554,19.401096,349.527,2.05,0.018
66.016558,19.401037,348.688,2.71,0.049
66.016557,19.401018,350.04,3.66,0.018
66.016581,19.40103,351.305,3.46,0.116
66.016562,19.400906,351.393,2.55,0.007
66.016526,19.400979,326.314,4.53,0.658
66.016481,19.401002,348.782,4.44,0.067
66.016578,19.400864,357.171,3.72,0.11
66.014843,19.401236,21.243,7.47,0.036
66.014783,19.401903,42.498,10.94,0.105
66.016816,19.401504,385.733,8.73,0.057
66.016533,19.400962,369.443,4.53,0.855
66.01646,19.401016,369.787,4.82,0.148
66.016515,19.401143,359.561,9.26,0.355
66.016521,19.40117,346.991,1.97,0.018
66.016522,19.401129,348.821,2.26,0.12
66.016524,19.401262,344.017,3.41,0.003
66.016546,19.401151,343.406,2.73,0.361
66.016528,19.401145,348.364,2.11,0.139
66.016521,19.401072,345.846,5.72,0.007
66.016481,19.401207,350.984,4.54,0.239
66.016788,19.400901,347.775,7.09,2.349
66.016954,19.401238,332.948,6.46,0.136
66.016001,19.400993,350.868,6.83,0.237
66.016042,19.400933,343.392,7.66,1.459
66.01614,19.400894,351.535,3.5,0.015
66.016736,19.396472,343.156,1.87,0.014
66.01671,19.396408,347.197,1.68,0.124
66.016707,19.396793,365.948,3.49,0.06
66.016554,19.397587,336.934,2.78,0.705
66.016325,19.398225,333.089,5.45,0.115
66.016022,19.401006,347.516,5.54,0.152
66.016004,19.401421,365.852,7.18,0.617
66.016022,19.40298,349.2,6.41,0.025
66.016016,19.402986,350.026,2.09,0.018
66.016024,19.403152,349.075,3.07,0.112
66.015178,19.406267,320.382,9.11,0.026
66.014648,19.413706,341.256,2.5,0.045
66.014515,19.414086,355.949,2.28,0.645
66.014663,19.415683,309.222,2.6,0.063
66.014527,19.414225,318.276,4.81,0.316
66.014411,19.413803,356.796,4.99,2.015
66.014702,19.413391,358.028,5.21,0.084
66.014966,19.412912,355.78,2.92,0.851
66.015586,19.413025,351.826,3.15,0.126
66.015681,19.413361,331.68,3.92,0.171
66.015019,19.413374,319.267,18.81,1.039
66.015367,19.413458,346.931,4.33,2.502
66.016006,19.41587,363.097,4.93,0.254
66.015533,19.417766,353.94,4.17,0.007
66.015561,19.417695,338.447,9.44,0.162
66.015541,19.417819,347.168,12.5,0.127
66.015574,19.417853,362.802,3.67,0.82
66.015589,19.417905,352.274,1.45,0.024
66.01557,19.417981,351.284,2.1,0.129
66.015545,19.418239,363.189,4.3,0.812
66.015912,19.419517,349.67,5.84,0.062
66.015967,19.419624,354.78,2.87,0.468
66.015942,19.420234,351.096,4.7,0.034
66.015916,19.422175,352.267,3.0,0.055
66.016225,19.421278,337.19,6.18,0.022
66.01653,19.421461,355.244,2.88,0.037
66.016171,19.421042,332.65,5.31,0.028
66.0162,19.421631,384.946,5.36,0.499
66.015964,19.420926,354.624,2.0,0.015
66.016165,19.421482,364.835,3.14,0.464
66.016303,19.421278,356.646,3.01,0.722
66.01627,19.421317,359.392,7.03,0.091
66.01624,19.421316,371.662,2.83,0.757
66.016212,19.421195,351.677,3.3,0.177
66.016296,19.421125,364.598,5.16,0.051
66.01622,19.421008,352.109,4.0,0.047
66.016274,19.421108,351.63,1.98,0.031
66.016245,19.421081,345.897,2.63,0.043
66.016176,19.421006,328.609,2.56,0.119
66.016236,19.421082,347.304,2.39,0.018
66.016229,19.421095,344.058,9.58,0.023
66.016245,19.421055,351.357,8.3,0.008
66.016056,19.421184,345.847,2.98,0.058
66.0161,19.421201,354.186,1.79,0.266
66.016439,19.421377,358.474,4.66,0.452
66.016386,19.420709,356.418,6.61,0.021
66.016033,19.420303,354.336,5.25,0.002
66.015812,19.421612,343.134,9.14,0.819
66.016127,19.419422,341.756,2.73,0.082
66.016253,19.419366,359.596,8.02,0.312
66.016271,19.419538,351.626,1.97,0.026
66.016249,19.419652,353.775,2.71,0.12
66.016294,19.419574,350.347,2.66,0.047
66.016244,19.419798,344.355,2.46,0.021
66.01654,19.419505,371.302,6.11,0.74
66.016161,19.419713,354.074,4.64,0.166
66.016265,19.420057,362.336,4.42,0.194
66.016183,19.419756,347.479,1.72,0.01
66.016051,19.419332,340.737,2.85,0.154
66.016642,19.41997,334.806,4.09,0.088
66.016914,19.420742,390.748,17.33,0.147
66.01682,19.42041,354.389,3.3,0.345
66.016762,19.420613,358.613,2.53,0.323
66.017077,19.420525,355.189,2.14,0.692
66.016315,19.41992,362.816,3.03,0.087
66.016411,19.418223,337.419,3.7,0.033
66.016392,19.418588,350.28,2.99,0.032
66.016627,19.41768,357.158,5.43,0.7
66.016512,19.417515,386.172,4.23,0.221
66.016439,19.417601,346.439,1.88,0.171
66.016404,19.417564,340.668,4.7,0.113
66.016474,19.417531,350.075,1.65,0.009
66.016512,19.417471,349.42,2.72,0.984
66.016408,19.417536,331.798,3.6,0.063
66.016416,19.417626,346.206,3.35,0.001
66.016397,19.417527,346.286,6.9,0.706
66.016385,19.41747,354.982,2.8,0.067
66.016724,19.418102,361.895,6.18,0.076
66.016504,19.417061,336.837,3.98,1.022
66.016666,19.415357,342.104,3.16,0.114
66.016609,19.414825,366.756,15.63,0.535
66.015833,19.414243,329.113,6.57,0.228
66.016344,19.414633,361.051,4.96,0.119
66.015559,19.413678,361.647,2.06,0.058
66.015636,19.413515,361.645,4.68,0.068
66.015663,19.413791,344.173,3.49,0.024
66.015665,19.413626,347.132,2.55,0.042
66.015936,19.413957,341.679,1.98,0.346
66.015784,19.413595,344.471,2.69,0.722
66.015814,19.413911,342.711,1.83,0.021
66.015809,19.41376,350.504,2.94,0.176
66.015467,19.411918,361.272,5.68,0.111
66.015233,19.41305,309.584,2.94,0.13
66.01548,19.414323,358.17,3.93,0.122
66.015634,19.413321,354.897,6.61,0.059
66.015452,19.411983,366.358,5.89,0.059
66.015259,19.41464,342.784,3.49,3.346
66.015109,19.415104,346.321,2.78,0.673
66.015537,19.414406,363.199,4.24,0.083
66.015622,19.412675,364.016,6.35,0.406
66.015558,19.414413,354.947,5.61,0.041
66.015235,19.413179,348.56,5.76,0.042
66.015165,19.413206,352.18,4.73,0.125
66.015453,19.412179,342.627,3.77,0.353
66.015544,19.412591,340.192,4.06,0.407
66.015378,19.412651,388.273,3.8,0.041
66.015464,19.412386,356.981,3.69,0.906
66.01551,19.412474,350.009,1.98,0.033
66.015636,19.41273,379.805,8.5,0.39
66.015502,19.412378,371.962,5.57,0.047
66.015514,19.412382,370.946,4.72,0.041
66.015453,19.412401,339.184,4.48,0.008
66.015443,19.412286,481.035,4.39,0.02
66.015514,19.412357,356.743,1.67,0.009
66.01553,19.412402,352.926,2.59,0.038
66.015542,19.412253,346.519,2.35,0.04
66.015573,19.412393,365.689,2.61,0.796
66.015775,19.412581,415.418,5.71,0.198
66.015517,19.412516,347.552,12.05,0.195
66.015542,19.412053,364.182,3.45,0.392
66.015495,19.412369,350.264,2.13,0.023
66.015507,19.41232,334.136,2.26,0.03
66.015517,19.412435,354.801,3.87,0.068
66.015561,19.412299,337.934,4.89,0.055
66.01551,19.412621,354.604,3.2,1.351
66.015471,19.413743,343.523,3.56,0.529
66.01552,19.413794,357.077,4.49,0.031
66.015544,19.412742,365.274,3.08,0.2
66.015637,19.413976,347.636,14.48,0.861
66.015667,19.414101,351.112,6.55,0.303
66.015525,19.416558,352.146,6.24,0.73
66.016047,19.416944,398.411,5.21,0.564
66.015775,19.416517,341.038,4.09,0.36
66.015795,19.417185,316.916,8.53,0.09
66.016165,19.416281,350.787,2.06,0.086
66.016086,19.417506,344.712,3.83,0.024
66.016024,19.418048,375.145,5.33,0.073
66.015999,19.418099,353.716,2.93,0.02
66.016098,19.418174,364.919,3.14,0.12
66.015971,19.418185,343.733,3.2,0.101
66.016066,19.41815,371.163,4.31,0.037
66.015921,19.418117,343.96,3.51,0.584
66.016054,19.418027,371.633,3.13,0.141
66.016053,19.417972,366.048,8.17,0.017
66.01623,19.418114,389.187,5.05,0.009
66.016008,19.41816,342.81,7.91,1.807
66.016035,19.418194,360.222,8.01,0.073
66.016451,19.417214,338.65,4.49,0.282
66.015944,19.415435,309.153,3.96,1.082
66.016305,19.414739,351.242,6.9,0.117
66.016161,19.414658,341.817,6.14,0.024
66.016339,19.416111,353.094,5.64,0.413
66.016485,19.417614,346.489,2.56,0.03
66.016481,19.417527,349.556,2.86,0.008
66.016433,19.417671,356.799,3.18,0.021
66.0164,19.417896,378.11,9.89,0.272
66.016476,19.417753,333.326,3.17,0.059
66.016492,19.417526,367.073,7.97,0.01
66.016617,19.417029,322.293,5.13,0.858
66.016695,19.416752,382.587,4.94,0.067
66.016009,19.41619,383.866,13.65,0.364
66.016169,19.414644,350.292,6.98,0.116
66.016163,19.414508,323.552,5.2,0.118
66.015907,19.415053,381.757,16.69,0.206
66.016182,19.415756,336.018,10.03,0.575
66.016105,19.415934,370.471,3.74,0.306
66.015987,19.415256,345.917,11.97,0.221
66.016051,19.415963,355.388,7.32,0.01
66.016294,19.417221,374.224,4.96,0.156
66.016508,19.418066,345.199,5.17,0.307
66.016483,19.417701,357.776,5.58,0.067
66.017054,19.419571,369.505,4.04,0.015
66.017489,19.421904,412.061,3.74,0.141
66.016942,19.42221,347.411,4.66,0.051
66.017668,19.425163,339.474,5.36,0.687
66.018118,19.424578,279.966,7.25,0.067
66.01866,19.424418,352.256,2.44,0.114
66.018688,19.424093,353.105,2.05,0.148
66.018674,19.42436,355.373,1.83,0.09
66.018962,19.423007,341.068,4.27,0.064
66.01754,19.4268,339.915,4.1,0.103
66.018654,19.428221,333.299,3.9,0.458
66.018629,19.428507,350.058,2.06,0.016
66.018603,19.428407,346.674,3.39,0.084
66.018665,19.428654,346.392,3.01,1.291
66.01863,19.42829,337.514,2.95,0.14
66.018626,19.428613,349.971,1.86,0.028
66.018775,19.428716,327.921,3.31,0.516
66.018723,19.428441,384.063,2.74,0.042
66.018499,19.428257,286.531,12.44,0.027
66.018612,19.42849,352.098,6.19,0.063
66.018691,19.428446,336.184,2.96,0.055
66.018558,19.428642,336.953,3.18,0.078
66.018663,19.428666,332.32,2.83,0.039
66.018656,19.428591,344.898,2.26,0.019
66.018674,19.429384,302.333,4.42,0.989
66.018691,19.428423,352.054,6.84,0.073
66.018772,19.428412,349.474,6.18,0.015
66.019069,19.428536,324.257,4.42,0.049
66.018952,19.42905,366.966,4.65,0.132
66.018911,19.428617,344.843,5.21,1.212
66.019332,19.426536,363.357,4.03,0.247
66.020263,19.42589,324.334,3.68,0.043
66.020326,19.425987,347.049,5.03,0.338
66.022144,19.428316,346.798,6.42,2.967
66.022781,19.429565,336.011,4.62,0.132
66.02292,19.42972,359.506,2.41,0.029
66.022846,19.429463,365.159,3.7,0.854
66.023165,19.427679,378.479,5.1,0.56
66.02461,19.427616,440.947,4.57,0.198
66.025141,19.424833,350.524,13.14,0.57
66.025567,19.421139,343.596,5.65,0.265
66.025274,19.418436,340.517,2.09,0.4
66.025233,19.4166,349.003,1.93,0.026
66.02509,19.415079,381.704,2.51,0.985
66.026682,19.414788,437.934,3.29,0.356
66.026787,19.410739,333.463,8.35,0.117
66.027448,19.40934,375.105,4.89,0.009
66.027587,19.404999,373.688,2.98,0.021
66.029046,19.403464,345.487,2.4,0.028
66.029803,19.405504,355.739,2.39,0.288
66.029285,19.408419,387.177,2.19,0.024
66.029733,19.411446,429.258,18.4,0.049
66.029257,19.414109,293.125,4.73,0.208
66.028204,19.407956,330.351,4.72,0.175
66.027391,19.40789,318.977,3.6,0.767
66.027639,19.408094,318.78,2.49,0.042
66.027378,19.408949,363.701,3.1,0.066
66.027525,19.408582,363.993,3.85,0.326
66.027448,19.408808,376.075,3.37,0.016
66.027287,19.408959,387.731,4.53,0.015
66.027474,19.409246,381.279,24.88,0.348
66.02806,19.408503,438.183,11.92,0.133
66.02899,19.407466,215.123,6.77,0.76
66.02952,19.413667,358.85,6.04,0.085
66.028571,19.413648,369.933,13.84,0.044
66.028034,19.415817,355.351,8.31,2.47
66.028104,19.41911,370.851,7.42,0.206
66.027747,19.418512,360.675,12.57,0.042
66.027439,19.418183,352.037,4.87,0.17
66.028119,19.419863,311.381,5.78,0.12
66.02916,19.423195,387.572,5.98,0.053
66.029358,19.424241,356.611,2.38,0.297
66.028516,19.424254,362.269,2.79,0.507
66.027748,19.423989,354.238,2.76,0.227
66.027666,19.421377,358.337,4.51,0.011
66.0278,19.42096,346.309,4.48,7.427
66.029236,19.419378,391.136,5.88,1.357
66.029198,19.419423,367.382,3.54,0.072
66.029341,19.419668,374.143,3.0,0.022
66.029822,19.420467,342.2,2.62,0.092
66.029569,19.421039,397.596,24.44,1.478
66.030137,19.421157,383.634,14.85,0.023
66.028172,19.408206,383.61,14.41,0.314
66.024202,19.399204,350.811,4.84,2.012
66.022034,19.392308,367.996,3.49,0.637
66.022196,19.39218,336.751,2.38,0.036
66.022055,19.392084,352.064,15.38,0.401
66.021942,19.392171,353.447,1.94,0.011
66.021967,19.392185,351.85,5.51,0.112
66.021978,19.392148,353.017,6.93,0.827
66.021966,19.392138,350.101,3.25,0.037
66.02198,19.392127,352.517,3.01,0.386
66.021949,19.392221,353.298,2.02,0.076
66.021932,19.392116,351.537,3.04,0.02
66.022084,19.392174,368.333,6.21,0.022
66.021952,19.392247,362.136,2.59,0.108
66.022044,19.3924,373.342,2.47,0.542
66.021969,19.392479,348.786,8.98,0.088
66.021818,19.391966,353.61,3.53,0.777
66.021448,19.391739,363.341,4.62,0.513
66.021503,19.391668,351.742,1.53,0.007
66.021555,19.391748,347.133,2.41,0.097
66.021519,19.391692,365.589,5.39,0.568
66.021446,19.391514,352.733,2.16,0.543
66.021089,19.390394,347.296,2.12,0.112
66.020871,19.39131,358.669,6.56,2.765
66.021069,19.391414,355.674,4.38,0.6
66.021017,19.390804,352.262,5.57,0.433
66.021287,19.391696,374.615,3.77,0.107
66.021262,19.391679,363.697,6.28,0.074
66.021141,19.39173,359.462,9.34,0.025
66.021353,19.391536,408.998,6.0,0.087
66.021526,19.390987,389.285,4.97,1.253
66.021198,19.391628,352.289,4.52,0.176
66.021135,19.3916,348.834,4.95,0.016
66.02134,19.392032,323.07,4.52,0.041
66.021509,19.391665,355.402,7.47,0.548
66.021568,19.391765,360.389,2.13,0.018
66.021576,19.391757,359.736,3.31,0.05
66.021506,19.391864,347.845,2.59,0.019
66.021563,19.391804,360.6,5.15,0.027
